chain_id,iid,ula,uhmc_5,uhmc_10,uhmc_random,hmc_5,hmc_10,hmc_random,nuts
14,1.1162486455946503,1.035243477841788,1.138304178153204,1.126852966114066,1.1135793971194103,1.0712606559693363,1.0377261528639334,1.1020635330340611,1.1249379109302342
15,1.1125706878647978,1.1886709799795674,1.100879582499656,1.1916113016598429,1.1173710628934508,1.075505827353145,1.0954623168352118,1.1206277309459398,1.1385112407255462
16,1.097373558568405,1.183450594372572,1.0937054694524229,1.0789751396016087,1.1214639267969426,1.0651968388992499,1.0883857738362805,1.0680965037598118,1.1177759460503927
17,1.101285639517394,1.0427819548383364,1.2313106763966437,1.1163916306023007,1.1008102510642557,1.0929750611683549,1.108914904737162,1.0888308855211914,1.0939206541824944
18,1.1058523642195268,0.9408083115096739,1.1672595361262252,1.128029060630041,1.1163829188901384,1.0831463121336553,1.131709765009822,1.0936113772062548,1.1397304537969355
19,1.0973306616947633,1.0037999669058233,1.1176838151960602,1.1200895274635343,1.1059245818468826,1.0980617564480184,1.1478296535260772,1.077718912845755,1.0673180440545724
20,1.0920111858616008,0.9898032071693892,1.1334659405190304,1.125115937089076,1.1365542567031375,1.1081300093893556,1.0762041276776533,1.1780766854306735,1.1133280540876602
21,1.1067752250829612,1.1782737206202436,1.164896978549745,1.1297391151938512,1.1284758398419201,1.1120121426222676,1.0919732361807384,1.1083714534163016,1.126603342012289
22,1.1055474557379616,1.069181744572833,1.109313583508583,1.1805460783676398,1.136740699684012,1.0974362909872928,1.0533208113539967,1.1237958340654624,1.111651507831548
23,1.0970460022888695,1.054553890962644,1.112401986659406,1.1033960853014815,1.1354042025978837,1.1242169633346462,1.0955440103665937,1.113473221376253,1.0714794231177636
24,1.0989439880178238,1.0654441949048168,1.1427584654396785,1.1078865441478014,1.1120781246277334,1.1120047133034956,1.0851508807179908,1.085485854459161,1.1184578511537209
25,1.1140061008034723,1.0519612324547665,1.10961240604611,1.1261900278392118,1.1157030803380406,1.0576466329141658,1.0985663299126824,1.0801468009292687,1.082018854773991
26,1.0914594454909978,1.163603031019113,1.1178635321788046,1.1182060660175657,1.1299856229478769,1.4131769134542898,1.0845604827861788,1.0964287619014648,1.124810598320231
27,1.1103224050025466,1.1335440803911392,1.1425705026417914,1.1226543275272958,1.1231620907916267,1.1221619478685378,1.0807470718934207,1.1678200095772138,1.1323397635600931
28,1.0969929795448177,1.0736189743909283,1.0906534611174223,1.1402735845915748,1.0799940036992945,1.1599434002340205,1.129519788375341,1.109502016262201,1.1423094913326437
29,1.1038268074689552,1.1172515323766652,1.1199631874695708,1.1135703398158159,1.1011003029394684,1.0627854449709904,1.1364375328918885,1.0517275050971149,1.0721315558367066
30,1.099688392949458,2.191707427118192,1.1009382152991638,1.1532363435165962,1.1033784762032317,1.0688858402037285,1.1190027450702047,1.0924183862316321,1.1377595963498088
31,1.0869612562023603,1.1057169415810224,1.0892600745721326,1.0989530780891996,1.0968804936537428,1.1835791100130593,1.0909449194704581,1.091391632699198,1.1526438176387093
32,1.1176163380609374,1.1301367794619206,1.074595125672192,1.1745244736292095,1.0942192801242647,1.11395510582534,1.099050665035622,1.1469918232328575,1.0710371035064108
33,1.1077785650472713,1.000402578399064,1.1415080048568185,1.1440111529542047,1.1246193440616792,1.0624479398543598,1.103392389810003,1.0643304524229351,1.1064787938469498
34,1.1094296423969177,1.1626599375326854,1.1464108172960252,1.0942745759033452,1.1276879960227595,1.1057997550685978,1.063347861082224,1.069285812516726,1.0601087162201248
35,1.0968560631902038,1.062084275893965,1.0897929266392885,1.1676877666518903,1.2156399695913742,1.1166245354987157,1.1174518126465107,1.0647244096795265,1.132678983547898
36,1.0965432628021898,0.972512766474778,1.0932444860837545,1.139287337949279,1.137713322410135,1.0524848603685242,1.0985670694824272,1.1172988080530029,1.068039595978884
37,1.0966257986640167,1.3001125360802506,1.1386644313317604,1.0901198743747733,1.1083392122713067,1.0771673420093366,1.084428355172573,1.1131025690090612,1.166612272462301
38,1.1049180257410627,1.1888249070461578,1.1007142582184974,1.1246473044075755,1.1236850271708023,1.1300027357789666,1.1014123924178503,1.0910645118104507,1.1144825754503018
39,1.1008408812432904,1.1052169690934404,1.1105620534227159,1.1304125805485887,1.1127284049839683,1.1355968284738507,1.1371209939546534,1.0605157987857738,1.1333630783101512
40,1.1005052412601135,1.0389074353149854,1.0894865330199839,1.1519902790959455,1.1119969946629025,1.087118652208177,1.120971051893004,1.1207349809827105,1.077005494489905
41,1.10506592188006,1.6251264455447396,1.1695990471305833,1.1144693998488033,1.1219940925579297,1.050501043073352,1.1542876148697054,1.0656951856867414,1.167552636972003
42,1.1134072572490776,1.0979133341185503,1.141649013134472,1.1271348730487571,1.0609975509499605,1.1604423560297634,1.084024901394267,1.1353748298835429,1.1147567160201053
43,1.1076715833870465,1.0986201553593091,1.077234911634541,1.1235311691829066,1.1471625707868645,1.1248981077493942,1.0917564299697076,1.098792525362815,1.076073634583
44,1.109887509260651,1.222651353234458,1.092482329716821,1.1430602763129265,1.077205451266302,1.1077898384242315,1.082561173773559,1.0936813096927616,1.086951928260998
45,1.0881625122863894,1.0399738522124677,1.104111913645747,1.0932092907513016,1.119439744767964,1.0813226844317159,1.0689392076979016,1.1437196052569751,1.088881113787588
46,1.104880306856278,1.0233091490821657,1.0928478841378955,1.1091477560482716,1.1067320831228422,1.0745686844453244,1.0709014458092219,1.0640451697368714,1.0823569880176915
47,1.1070103439733945,1.2379577060890854,1.1655108191921397,1.1064972571158922,1.0913790217274115,1.120020666479148,1.1185754931617908,1.063622984548395,1.1142611775478055
48,1.088065656932315,1.0762141668435392,1.117611475227576,1.0877901499893736,1.0742954739306427,1.0650187814643568,1.0935945395461146,1.105015013182526,1.104232199516087
49,1.1108971010721758,1.1253006168298552,1.216559938240812,1.120441091652078,1.1565605730306159,1.1151399147549648,1.0976072938195216,1.118709170794255,1.0804433577116985
50,1.1115858335783313,1.0957969358556234,1.0854369921078884,1.132339226474878,1.1273879199576593,1.0720246874529196,1.1087960182201055,1.1346612418565458,1.0644319316007842
51,1.0951131211849154,1.0355870743735582,1.163864686065536,1.137291330920904,1.0855248595575056,1.0660639182897935,1.0761648962797792,1.0466261383899615,1.1271093076847387
52,1.108225257295704,0.9945342553549821,1.098102792090608,1.1462144781312598,1.0938541141664115,1.0853877719570828,1.1331798573053318,1.0691832005209796,1.0988866067099494
53,1.1068844769866168,1.0576854896931223,1.1147319840246472,1.1325610617866455,1.1066570332473558,1.1185798607920738,1.0810968171695925,1.0709388205714663,1.0996201886994061
54,1.1121354464501103,1.231614739413774,1.1575533887521279,1.1254309183963755,1.1877012091707777,1.068693970614083,1.1056372103286003,1.076810648827433,1.0844282685422966
55,1.0932725176634792,1.1738636246727907,1.1688517254539572,1.1044088256556819,1.0617035619503157,1.1408575976602708,1.096843208480958,1.0931889777413701,1.1689316827436402
56,1.098063630037421,1.0984651814949034,1.1646818126576102,1.1084272918111422,1.0825811293261536,1.0554606232916344,1.0798502215893135,1.083382871465859,1.0649481970504884
57,1.1115801054919163,1.2590718738354587,1.0939670729089315,1.116682846611023,1.132647714577435,1.0810070080409213,1.0840738823033929,1.0595120875663733,1.0607494967300983
58,1.0965589467861931,1.0205596419438823,1.1244031379260464,1.1256697449444717,1.1309322776095274,1.0544762760715916,1.08462476677133,1.1358519096186603,1.080954832535537
59,1.1032018979623026,1.0207593618066104,1.0915733954853937,1.1591212895231808,1.11492406136963,1.1106572830023933,1.1162340063856053,1.08804916701989,1.1673466123673504
60,1.0990911841802073,1.0300618998909523,1.0868532049105692,1.1637534169065065,1.129439430211413,1.1343702352311418,1.174903862711963,1.1036930557626305,1.0820445806472492
61,1.0905656722355388,1.1005778875171421,1.1136565910264695,1.1264293920448882,1.2199142177729159,1.2088848235839191,1.1436208446604623,1.088790795593588,1.0666237345062572
62,1.103687569655722,1.3227039869571597,1.1004562251824908,1.1017226700602962,1.1549026707185277,1.0707405983526752,1.1362324273780733,1.087928088393988,1.1412661079531496
63,1.0973121695330028,1.0473626921111356,1.084897168070134,1.1148688879008244,1.1198640923623386,1.2221186137565845,1.0630494362594733,1.1024487478821314,1.1249216790728835
64,1.0906322088023714,1.0216491380028037,1.1626276041902583,1.1195302699062135,1.0849539850302858,1.063327626171831,1.1058539481586793,1.075944727497551,1.0735046725065944
65,1.0886711195316252,1.237571611089271,1.1131797843269509,1.1239672711939166,1.0983187712148266,1.093883222959038,1.101418825402146,1.0704748040643832,1.11891379116615
66,1.0998351797768635,1.1323133037139361,1.0893193620213784,1.1288033426487796,1.1275476932546298,1.1289571241565886,1.2059419898128738,1.113768684774232,1.0853638409706383
67,1.097682019654501,1.005648187242714,1.1069954499204646,1.1053363948087707,1.129004952194118,1.1103977038170558,1.1488022228941097,1.1408375899483898,1.0779688279269888
68,1.0957216667430325,1.380259837481722,1.107965130513877,1.1066490886204328,1.1396242899130393,1.0734735998687617,1.0786403611245696,1.060549550361271,1.117941893731145
69,1.102703817143835,1.052127310035911,1.1516054356333811,1.1006270511650458,1.0940850725385252,1.0752417431149988,1.082843839895052,1.0896211704951928,1.1601662756215376
70,1.105833642043717,1.0178180592088517,1.0794306832901928,1.1031200387567457,1.107958389129717,1.0489497096025897,1.15235370890063,1.116633736400493,1.0688096896510046
71,1.1023336397537151,1.1871326884791635,1.1164336406675792,1.0986417565856623,1.1625814258461447,1.1428190811913532,1.130334452836462,1.0746389748318284,1.0972455706303004
72,1.1006141138579553,1.059290787431113,1.0946480783749377,1.0900021284819148,1.21730531142133,1.1895604495172745,1.0618044612540878,1.085325578742067,1.0875645075589266
73,1.1036668812288584,1.0856498324612707,1.0988415437960226,1.173775345375879,1.123824178733719,1.061443995651403,1.1110251600227898,1.090077116088173,1.1490111685681603
74,1.1018787612580625,1.0261024485066697,1.1006410067991528,1.1736802256296466,1.1648347667399568,1.0852723534264972,1.052356070692773,1.1366722677644092,1.0406670101510713
75,1.115698426751959,0.9837284466242215,1.106769053092908,1.1078686653738177,1.1059679542073173,1.085449693641788,1.0763204792711925,1.0745751462323603,1.1293727235603306
76,1.1034320180527104,1.1047551206114512,1.1280973514009511,1.153043792167559,1.1165061649390156,1.1059432165449623,1.1075989123720722,1.067083235297209,1.1260224263146257
